Loaded /home/judson/Neural-Networks-in-GNC/inverted_pendulum/training/controller_base.pth as base controller
average_normalized/quadratic/controllers/controller_756.pth saved with loss: 0.18744060397148132
average_normalized/quadratic/controllers/controller_757.pth saved with loss: 0.18737570941448212
average_normalized/quadratic/controllers/controller_758.pth saved with loss: 0.1873113512992859
average_normalized/quadratic/controllers/controller_759.pth saved with loss: 0.18724793195724487
average_normalized/quadratic/controllers/controller_760.pth saved with loss: 0.18718558549880981
average_normalized/quadratic/controllers/controller_761.pth saved with loss: 0.18712417781352997
average_normalized/quadratic/controllers/controller_762.pth saved with loss: 0.18706347048282623
average_normalized/quadratic/controllers/controller_763.pth saved with loss: 0.18700365722179413
average_normalized/quadratic/controllers/controller_764.pth saved with loss: 0.186944842338562
average_normalized/quadratic/controllers/controller_765.pth saved with loss: 0.1868869811296463
average_normalized/quadratic/controllers/controller_766.pth saved with loss: 0.18683001399040222
average_normalized/quadratic/controllers/controller_767.pth saved with loss: 0.186773881316185
average_normalized/quadratic/controllers/controller_768.pth saved with loss: 0.18671852350234985
average_normalized/quadratic/controllers/controller_769.pth saved with loss: 0.18666408956050873
average_normalized/quadratic/controllers/controller_770.pth saved with loss: 0.18661049008369446
average_normalized/quadratic/controllers/controller_771.pth saved with loss: 0.18655754625797272
average_normalized/quadratic/controllers/controller_772.pth saved with loss: 0.1865054816007614
average_normalized/quadratic/controllers/controller_773.pth saved with loss: 0.18645410239696503
average_normalized/quadratic/controllers/controller_774.pth saved with loss: 0.1864037811756134
average_normalized/quadratic/controllers/controller_775.pth saved with loss: 0.18635404109954834
average_normalized/quadratic/controllers/controller_776.pth saved with loss: 0.18630509078502655
average_normalized/quadratic/controllers/controller_777.pth saved with loss: 0.18625670671463013
average_normalized/quadratic/controllers/controller_778.pth saved with loss: 0.1862090528011322
average_normalized/quadratic/controllers/controller_779.pth saved with loss: 0.1861618608236313
average_normalized/quadratic/controllers/controller_780.pth saved with loss: 0.18611571192741394
average_normalized/quadratic/controllers/controller_781.pth saved with loss: 0.18607012927532196
average_normalized/quadratic/controllers/controller_782.pth saved with loss: 0.18602514266967773
average_normalized/quadratic/controllers/controller_783.pth saved with loss: 0.1859811395406723
average_normalized/quadratic/controllers/controller_784.pth saved with loss: 0.18593738973140717
average_normalized/quadratic/controllers/controller_785.pth saved with loss: 0.18589407205581665
average_normalized/quadratic/controllers/controller_786.pth saved with loss: 0.18585191667079926
average_normalized/quadratic/controllers/controller_787.pth saved with loss: 0.18581101298332214
average_normalized/quadratic/controllers/controller_788.pth saved with loss: 0.18577049672603607
average_normalized/quadratic/controllers/controller_789.pth saved with loss: 0.1857306957244873
average_normalized/quadratic/controllers/controller_790.pth saved with loss: 0.1856912225484848
average_normalized/quadratic/controllers/controller_791.pth saved with loss: 0.18565110862255096
average_normalized/quadratic/controllers/controller_792.pth saved with loss: 0.18561123311519623
average_normalized/quadratic/controllers/controller_793.pth saved with loss: 0.18557195365428925
average_normalized/quadratic/controllers/controller_794.pth saved with loss: 0.18553301692008972
average_normalized/quadratic/controllers/controller_795.pth saved with loss: 0.18549425899982452
average_normalized/quadratic/controllers/controller_796.pth saved with loss: 0.18545635044574738
average_normalized/quadratic/controllers/controller_797.pth saved with loss: 0.1854192465543747
average_normalized/quadratic/controllers/controller_798.pth saved with loss: 0.18538427352905273
average_normalized/quadratic/controllers/controller_799.pth saved with loss: 0.18534861505031586
average_normalized/quadratic/controllers/controller_800.pth saved with loss: 0.18531258404254913
average_normalized/quadratic/controllers/controller_801.pth saved with loss: 0.18527676165103912
average_normalized/quadratic/controllers/controller_802.pth saved with loss: 0.18524155020713806
average_normalized/quadratic/controllers/controller_803.pth saved with loss: 0.18520677089691162
average_normalized/quadratic/controllers/controller_804.pth saved with loss: 0.18517149984836578
average_normalized/quadratic/controllers/controller_805.pth saved with loss: 0.18513594567775726
average_normalized/quadratic/controllers/controller_806.pth saved with loss: 0.18510015308856964
average_normalized/quadratic/controllers/controller_807.pth saved with loss: 0.1850631684064865
average_normalized/quadratic/controllers/controller_808.pth saved with loss: 0.18502503633499146
average_normalized/quadratic/controllers/controller_809.pth saved with loss: 0.1849893182516098
average_normalized/quadratic/controllers/controller_810.pth saved with loss: 0.18495546281337738
average_normalized/quadratic/controllers/controller_811.pth saved with loss: 0.18492215871810913
average_normalized/quadratic/controllers/controller_812.pth saved with loss: 0.18489012122154236
average_normalized/quadratic/controllers/controller_813.pth saved with loss: 0.1848585605621338
average_normalized/quadratic/controllers/controller_814.pth saved with loss: 0.18482506275177002
average_normalized/quadratic/controllers/controller_815.pth saved with loss: 0.18479055166244507
average_normalized/quadratic/controllers/controller_816.pth saved with loss: 0.1847570538520813
average_normalized/quadratic/controllers/controller_817.pth saved with loss: 0.1847248524427414
average_normalized/quadratic/controllers/controller_818.pth saved with loss: 0.18469421565532684
average_normalized/quadratic/controllers/controller_819.pth saved with loss: 0.18466588854789734
average_normalized/quadratic/controllers/controller_820.pth saved with loss: 0.1846393197774887
average_normalized/quadratic/controllers/controller_821.pth saved with loss: 0.1846127063035965
average_normalized/quadratic/controllers/controller_822.pth saved with loss: 0.1845856010913849
average_normalized/quadratic/controllers/controller_823.pth saved with loss: 0.18455824255943298
average_normalized/quadratic/controllers/controller_824.pth saved with loss: 0.1845303326845169
average_normalized/quadratic/controllers/controller_825.pth saved with loss: 0.18450278043746948
average_normalized/quadratic/controllers/controller_826.pth saved with loss: 0.18447531759738922
average_normalized/quadratic/controllers/controller_827.pth saved with loss: 0.18444690108299255
average_normalized/quadratic/controllers/controller_828.pth saved with loss: 0.1844182312488556
average_normalized/quadratic/controllers/controller_829.pth saved with loss: 0.18439118564128876
average_normalized/quadratic/controllers/controller_830.pth saved with loss: 0.1843627244234085
average_normalized/quadratic/controllers/controller_831.pth saved with loss: 0.1843332052230835
average_normalized/quadratic/controllers/controller_832.pth saved with loss: 0.1843060702085495
average_normalized/quadratic/controllers/controller_833.pth saved with loss: 0.18428058922290802
average_normalized/quadratic/controllers/controller_834.pth saved with loss: 0.18425489962100983
average_normalized/quadratic/controllers/controller_835.pth saved with loss: 0.1842304766178131
average_normalized/quadratic/controllers/controller_836.pth saved with loss: 0.18420648574829102
average_normalized/quadratic/controllers/controller_837.pth saved with loss: 0.1841806024312973
average_normalized/quadratic/controllers/controller_838.pth saved with loss: 0.18415437638759613
average_normalized/quadratic/controllers/controller_839.pth saved with loss: 0.18412935733795166
average_normalized/quadratic/controllers/controller_840.pth saved with loss: 0.1841055303812027
average_normalized/quadratic/controllers/controller_841.pth saved with loss: 0.18408052623271942
average_normalized/quadratic/controllers/controller_842.pth saved with loss: 0.18405745923519135
average_normalized/quadratic/controllers/controller_843.pth saved with loss: 0.18403460085391998
average_normalized/quadratic/controllers/controller_844.pth saved with loss: 0.18400876224040985
average_normalized/quadratic/controllers/controller_845.pth saved with loss: 0.1839839518070221
average_normalized/quadratic/controllers/controller_846.pth saved with loss: 0.18396121263504028
average_normalized/quadratic/controllers/controller_847.pth saved with loss: 0.18393687903881073
average_normalized/quadratic/controllers/controller_848.pth saved with loss: 0.18391330540180206
average_normalized/quadratic/controllers/controller_849.pth saved with loss: 0.18389077484607697
average_normalized/quadratic/controllers/controller_850.pth saved with loss: 0.18386626243591309
average_normalized/quadratic/controllers/controller_851.pth saved with loss: 0.18384180963039398
average_normalized/quadratic/controllers/controller_852.pth saved with loss: 0.1838192641735077
average_normalized/quadratic/controllers/controller_853.pth saved with loss: 0.18379539251327515
average_normalized/quadratic/controllers/controller_854.pth saved with loss: 0.18377235531806946
